Row ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Order ID,Customer Name,Customer Segment,Province,Region,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Returns
2189,06/05/2010,High,9,43.23,0,Regular Air,-29.53,3.98,5.26,15778,Barry Blumstein,Small Business,British Columbia,West,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,08/05/2010,Returned
2239,03/01/2012,Low,22,3353.54,0.07,Regular Air,1189.96,162.93,19.99,16164,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,12/01/2012,Sold
2240,03/01/2012,Low,26,69.38,0.08,Regular Air,-70.73,2.52,4.28,16164,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,10/01/2012,Sold
2245,31/01/2010,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,16166,Anthony Rawles,Small Business,British Columbia,West,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,01/02/2010,Sold
2324,25/07/2009,High,9,101.47,0.03,Regular Air,-18.64,10.89,4.5,16768,Andrew Allen,Corporate,British Columbia,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,26/07/2009,Sold
2390,07/05/2009,High,27,130.49,0.07,Express Air,47.09,4.76,0.88,17313,Scott Cohen,Consumer,British Columbia,West,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,09/05/2009,Returned
2409,18/05/2012,Low,42,861.41,0.01,Regular Air,128.00,18.97,9.54,17447,Carol Darley,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1939,Small Box,0.37,20/05/2012,Sold
2493,04/09/2010,Medium,21,361.98,0,Regular Air,-55.61,15.99,9.4,18145,Lauren Leatherbury,Corporate,British Columbia,West,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,05/09/2010,Sold
2509,19/09/2010,Medium,29,965.82,0.09,Regular Air,169.15,34.99,5.5,18215,Eugene Moren,Home Office,British Columbia,West,Technology,Computer Peripherals,Logitech Cordless Keyboard,Small Box,0.49,20/09/2010,Returned
2581,06/08/2010,Critical,24,349.65,0.1,Express Air,28.55,14.48,6.46,18598,Fred Harton,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,09/08/2010,Sold
2582,06/08/2010,Critical,46,4814.12,0.03,Regular Air,855.14,102.3,21.26,18598,Fred Harton,Home Office,British Columbia,West,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box,0.59,08/08/2010,Sold
2664,24/01/2009,High,24,359.65,0.01,Regular Air,-11.15,14.42,6.75,19234,Cynthia Delaney,Corporate,British Columbia,West,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,24/01/2009,Sold
2701,11/02/2010,Low,36,246.24,0.08,Regular Air,-118.90,6.68,7.3,19555,Carol Darley,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1959,Small Box,0.37,15/02/2010,Sold
2702,11/02/2010,Low,8,78.67,0,Regular Air,14.10,9.11,2.15,19555,Carol Darley,Small Business,British Columbia,West,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,18/02/2010,Sold
2751,29/07/2010,Medium,33,4416.651,0.02,Regular Air,1020.41,155.99,8.99,19843,Eugene Moren,Home Office,British Columbia,West,Technology,Telephones and Communication,LX 788,Small Box,0.58,29/07/2010,Sold
2862,30/03/2011,Medium,41,1204.0845,0.04,Regular Air,341.96,35.99,1.1,20646,Lauren Leatherbury,Corporate,British Columbia,West,Technology,Telephones and Communication,Accessory35,Small Box,0.55,01/04/2011,Sold
2928,03/02/2009,Not Specified,36,181.39,0.1,Regular Air,-32.40,5.08,3.63,21222,Carol Darley,Home Office,British Columbia,West,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,05/02/2009,Returned
2929,03/02/2009,Not Specified,26,846.0815,0.02,Regular Air,-120.93,35.99,5,21222,Carol Darley,Home Office,British Columbia,West,Technology,Telephones and Communication,Accessory27,Small Box,0.85,05/02/2009,Returned
3166,30/03/2009,Medium,35,187.84,0,Regular Air,-95.05,4.91,5.68,22755,Fred Harton,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,31/03/2009,Sold
3167,30/03/2009,Medium,45,240.6,0.04,Regular Air,3.45,5.34,2.99,22755,Fred Harton,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,01/04/2009,Sold
3168,30/03/2009,Medium,5,236.878,0.06,Regular Air,-275.25,55.99,5,22755,Fred Harton,Home Office,British Columbia,West,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,01/04/2009,Sold
3222,25/09/2009,Not Specified,41,9312.52,0.01,Regular Air,3039.37,218.08,18.06,23136,Barry Blumstein,Small Business,British Columbia,West,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,26/09/2009,Sold
3223,25/09/2009,Not Specified,43,220.47,0.04,Regular Air,-135.16,4.98,4.62,23136,Barry Blumstein,Small Business,British Columbia,West,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,26/09/2009,Sold
3316,29/06/2012,Not Specified,46,7928.562,0.08,Regular Air,2229.48,205.99,5,23685,Cynthia Delaney,Corporate,British Columbia,West,Technology,Telephones and Communication,Phone 918,Small Box,0.59,30/06/2012,Sold
3319,05/12/2012,Low,12,715.8,0.06,Regular Air,-279.12,55.5,52.2,23745,Duane Noonan,Corporate,British Columbia,West,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,05/12/2012,Sold
3320,05/12/2012,Low,47,10941.23,0,Delivery Truck,1687.07,227.55,32.48,23745,Duane Noonan,Corporate,British Columbia,West,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,09/12/2012,Sold
3585,18/08/2012,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,25571,Cathy Armstrong,Consumer,British Columbia,West,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Large Box,0.83,20/08/2012,Sold
3645,24/01/2012,Low,48,878.75,0.07,Express Air,70.46,18.97,9.03,26053,Cynthia Delaney,Corporate,British Columbia,West,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,24/01/2012,Sold
3670,27/06/2011,Medium,17,877.81,0.02,Regular Air,-44.40,49.99,19.99,26277,Art Miller,Corporate,British Columbia,West,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,28/06/2011,Sold
3692,05/11/2009,Not Specified,5,90.9415,0.05,Regular Air,-109.42,20.99,3.3,26374,Art Miller,Corporate,British Columbia,West,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,06/11/2009,Sold
3771,07/11/2009,Critical,6,453.87,0.02,Regular Air,-217.69,73.98,14.52,26944,Eva Jacobs,Home Office,British Columbia,West,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,10/11/2009,Sold
3791,05/07/2009,Low,28,2232.15,0.05,Regular Air,-746.44,80.98,35,27013,Fred Harton,Home Office,British Columbia,West,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,09/07/2009,Sold
3792,05/07/2009,Low,26,7007.19,0.05,Regular Air,-274.95,279.48,35,27013,Fred Harton,Home Office,British Columbia,West,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,05/07/2009,Sold
3913,03/09/2011,High,8,460.5895,0.02,Regular Air,-171.20,65.99,8.99,27904,Anthony O'Donnell,Consumer,British Columbia,West,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,04/09/2011,Sold
3925,07/10/2010,High,31,813.41,0.09,Express Air,284.65,28.48,1.99,27974,Art Foster,Home Office,British Columbia,West,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,09/10/2010,Sold
4192,05/02/2011,High,48,4153.06,0.06,Regular Air,1499.41,90.24,0.99,29767,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,06/02/2011,Sold
4196,24/09/2009,Critical,9,157.63,0.06,Regular Air,-78.13,17.98,4,29826,Cathy Armstrong,Consumer,British Columbia,West,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,25/09/2009,Sold
4290,01/07/2011,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,30566,Barry Blumstein,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1905,Small Box,0.37,03/07/2011,Sold
4329,14/05/2009,Critical,35,2827.1425,0.01,Regular Air,713.88,95.99,4.9,30852,Andrew Allen,Corporate,British Columbia,West,Technology,Telephones and Communication,T60,Small Box,0.56,15/05/2009,Sold
4379,21/08/2010,Low,14,215.52,0.02,Regular Air,75.83,14.34,5,31204,Christopher Martinez,Small Business,British Columbia,West,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,26/08/2010,Sold
4380,21/08/2010,Low,8,10.46,0,Regular Air,-0.89,1.14,0.7,31204,Christopher Martinez,Small Business,British Columbia,West,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,21/08/2010,Sold
4567,02/02/2012,Low,23,3982.21,0.03,Regular Air,1413.94,165.98,19.99,32513,Andrew Allen,Corporate,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,07/02/2012,Sold
4568,02/02/2012,Low,40,66.55,0.01,Regular Air,-15.13,1.6,1.29,32513,Andrew Allen,Corporate,British Columbia,West,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,07/02/2012,Sold
4589,21/03/2010,High,18,167.53,0.05,Regular Air,-9.57,8.85,5.6,32641,Fred Harton,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,22/03/2010,Sold
4741,19/09/2012,Not Specified,26,6995.56,0.07,Regular Air,-286.58,279.48,35,33729,Anthony Rawles,Small Business,British Columbia,West,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,20/09/2012,Sold
4796,05/02/2012,Not Specified,29,1415.148,0.02,Express Air,-64.94,55.99,5,34083,Barry Blumstein,Small Business,British Columbia,West,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,05/02/2012,Sold
4824,01/07/2009,Low,3,6041.01,0.04,Delivery Truck,-4793.00,2036.48,14.7,34275,Greg Matthias,Small Business,British Columbia,West,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,06/07/2009,Sold
4854,11/12/2012,Low,41,1234.36,0.04,Express Air,-84.77,30.98,19.51,34532,Carol Darley,Small Business,British Columbia,West,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,18/12/2012,Returned
4942,18/01/2010,High,3,10380.34,0.05,Delivery Truck,-8389.47,3502.14,8.73,35139,Lauren Leatherbury,Home Office,British Columbia,West,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,19/01/2010,Sold
4943,18/01/2010,High,25,854.9,0.05,Regular Air,76.87,34.58,8.99,35139,Lauren Leatherbury,Home Office,British Columbia,West,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,20/01/2010,Sold
4944,18/01/2010,High,32,389.98,0.07,Regular Air,-14.98,12.21,4.81,35139,Lauren Leatherbury,Home Office,British Columbia,West,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,20/01/2010,Sold
4952,12/11/2011,Critical,21,109.29,0.08,Regular Air,-77.08,5.28,6.26,35239,Barry Blumstein,Small Business,British Columbia,West,Office Supplies,Paper,Xerox 1928,Small Box,0.4,13/11/2011,Sold
4953,12/11/2011,Critical,38,2257.88,0.01,Regular Air,474.98,59.76,9.71,35239,Barry Blumstein,Small Business,British Columbia,West,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,14/11/2011,Sold
5032,14/06/2011,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,35875,Cynthia Delaney,Corporate,British Columbia,West,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,14/06/2011,Sold
5217,14/01/2010,High,46,72.18,0,Regular Air,11.83,1.48,0.7,37125,Sanjit Jacobs,Consumer,British Columbia,West,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,15/01/2010,Sold
5222,22/09/2012,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,37158,Anthony O'Donnell,Consumer,British Columbia,West,Office Supplies,Paper,Xerox 210,Small Box,0.37,27/09/2012,Sold
5252,01/04/2011,Critical,29,737.38,0.08,Regular Air,90.04,26.64,5.3,37380,Fred Harton,Home Office,British Columbia,West,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,02/04/2011,Returned
5253,01/04/2011,Critical,47,507.18,0,Regular Air,74.73,9.99,4.78,37380,Fred Harton,Home Office,British Columbia,West,Office Supplies,Paper,Xerox 1896,Small Box,0.4,02/04/2011,Returned
5254,01/04/2011,Critical,42,151.19,0.07,Regular Air,27.37,3.55,1.43,37380,Fred Harton,Home Office,British Columbia,West,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,02/04/2011,Returned
5264,18/02/2012,High,37,2180.23,0.05,Regular Air,660.25,60.22,3.5,37445,Anthony O'Donnell,Corporate,British Columbia,West,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,19/02/2012,Sold
5373,04/04/2011,Medium,24,123.75,0.09,Express Air,55.42,4.98,0.49,38212,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,05/04/2011,Sold
5374,04/04/2011,Medium,46,3533.97,0.07,Regular Air,-1329.81,80.98,35,38212,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,06/04/2011,Sold
5375,04/04/2011,Medium,38,3821.4045,0,Regular Air,1256.97,115.99,2.5,38212,Eva Jacobs,Home Office,British Columbia,West,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55,06/04/2011,Sold
5378,19/12/2009,High,42,1651.07,0.09,Regular Air,-100.49,40.98,6.5,38240,Ken Lonsdale,Consumer,British Columbia,West,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,21/12/2009,Returned
5447,12/02/2012,High,48,326.1,0.04,Regular Air,-118.74,6.48,6.6,38661,Duane Noonan,Corporate,British Columbia,West,Office Supplies,Paper,Xerox 21,Small Box,0.37,13/02/2012,Returned
5448,12/02/2012,High,6,170.374,0.09,Regular Air,-67.13,35.99,0.99,38661,Duane Noonan,Corporate,British Columbia,West,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,15/02/2012,Returned
5516,05/02/2010,Medium,14,2595.07,0.1,Regular Air,1217.19,194.3,11.54,39110,Eva Jacobs,Home Office,British Columbia,West,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,05/02/2010,Sold
5537,14/07/2010,Medium,34,801.98,0,Regular Air,-99.95,21.66,13.99,39235,Lauren Leatherbury,Corporate,British Columbia,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,16/07/2010,Sold
5548,06/02/2011,High,11,65.78,0.07,Regular Air,-17.42,5.81,3.37,39270,Greg Matthias,Home Office,British Columbia,West,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,06/02/2011,Sold
5582,19/05/2011,Not Specified,1,10.48,0.04,Regular Air,-5.44,3.52,6.83,39586,Lauren Leatherbury,Corporate,British Columbia,West,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,21/05/2011,Sold
5620,20/06/2009,Not Specified,40,323.63,0.05,Regular Air,-205.49,8.04,8.94,39812,Greg Matthias,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,22/06/2009,Sold
5731,17/02/2012,Low,14,157.49,0.02,Regular Air,62.54,10.94,1.39,40673,Art Foster,Home Office,British Columbia,West,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,22/02/2012,Sold
5837,16/11/2011,Low,17,10134.55,0.08,Regular Air,-597.21,599.99,24.49,41413,Art Miller,Corporate,British Columbia,West,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,23/11/2011,Sold
5838,16/11/2011,Low,46,1765.64,0.08,Regular Air,108.65,40.97,14.45,41413,Art Miller,Corporate,British Columbia,West,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,18/11/2011,Sold
5839,16/11/2011,Low,23,156.5,0.01,Regular Air,-49.60,6.48,6,41413,Art Miller,Corporate,British Columbia,West,Office Supplies,Paper,Xerox 2,Small Box,0.37,20/11/2011,Sold
5895,04/07/2010,Not Specified,8,157.51,0.01,Regular Air,46.48,18.94,1.49,41824,Art Miller,Corporate,British Columbia,West,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,05/07/2010,Sold
5896,04/07/2010,Not Specified,33,97.78,0.09,Regular Air,-31.22,2.98,2.03,41824,Art Miller,Corporate,British Columbia,West,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,06/07/2010,Sold
6015,05/05/2011,Not Specified,4,1199.336,0.01,Delivery Truck,224.80,349.45,60,42628,Ken Lonsdale,Consumer,British Columbia,West,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,07/05/2011,Returned
6030,07/10/2012,Not Specified,23,1152.16,0,Regular Air,286.98,48.92,4.5,42722,Fred Harton,Home Office,British Columbia,West,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,08/10/2012,Sold
6031,07/10/2012,Not Specified,2,19.9,0.07,Regular Air,15.97,7.38,5.21,42722,Fred Harton,Home Office,British Columbia,West,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56,09/10/2012,Sold
6035,18/01/2012,Medium,45,4072.8175,0.1,Regular Air,897.36,115.99,3,42753,Anthony Rawles,Small Business,British Columbia,West,Technology,Telephones and Communication,V66,Small Box,0.59,20/01/2012,Sold
6073,22/04/2011,Low,43,1438.33,0.08,Regular Air,163.38,34.76,8.22,43013,Lauren Leatherbury,Home Office,British Columbia,West,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,27/04/2011,Sold
6238,04/01/2011,Critical,35,625.9485,0.04,Express Air,-87.02,20.99,3.3,44198,Greg Matthias,Home Office,British Columbia,West,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,04/01/2011,Sold
6281,11/09/2011,Low,4,12.49,0.08,Regular Air,-13.50,1.98,4.77,44451,Eva Jacobs,Home Office,British Columbia,West,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,15/09/2011,Sold
6296,25/12/2009,Not Specified,30,1653.607,0.02,Regular Air,294.97,65.99,5.31,44576,Greg Matthias,Small Business,British Columbia,West,Technology,Telephones and Communication,3390,Small Box,0.57,26/12/2009,Sold
6327,20/04/2009,Medium,13,248.76,0.1,Express Air,35.09,19.98,5.77,44834,Anthony Rawles,Small Business,British Columbia,West,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,20/04/2009,Sold
6328,20/04/2009,Medium,43,10984.05,0.06,Delivery Truck,785.63,259.71,66.67,44834,Anthony Rawles,Small Business,British Columbia,West,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,21/04/2009,Sold
6473,13/09/2012,High,31,2447.1075,0,Regular Air,856.96,85.99,0.99,46053,Ken Lonsdale,Consumer,British Columbia,West,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,14/09/2012,Sold
6654,10/02/2010,Low,2,26.64,0.09,Express Air,-13.88,11.55,2.36,47329,Greg Matthias,Home Office,British Columbia,West,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,15/02/2010,Sold
